gene1,gene2
DUSP8,DUSP5
DUSP8,DUSP6
DUSP8,DUSP7
DUSP8,DUSP9
DUSP8,SSH1
DUSP9,DUSP1
DUSP9,DUSP10
DUSP9,DUSP2
DUSP9,DUSP4
DUSP9,DUSP5
DUSP9,DUSP6
DUSP9,DUSP7
DUSP9,DUSP8
DUSP9,SSH1
DUSP9,SSH3
DVL1,DVL2
DVL1,DVL3
DVL2,DVL1
DVL2,DVL3
DVL3,DVL1
DVL3,DVL2
DYNC1H1,DNAH17
DYNC1H1,DNAH2
DYNC1H1,DNAH3
DYNC1H1,DNAH6
DYNC1H1,DNAH7
DYNC1I1,DNAI4
DYNC1I1,DYNC1I2
DYNC1I2,DNAI4
DYNC1I2,DYNC1I1
DYNC1LI1,DYNC1LI2
DYNC1LI2,DYNC1LI1
DYNC2H1,DNAH9
DYNLL1,DNAL4
DYNLL1,DYNLL2
DYNLL2,DNAL4
DYNLL2,DYNLL1
DYNLT1,DYNLT3
DYNLT3,DYNLT1
DYRK1A,DYRK1B
DYRK1A,DYRK2
DYRK1A,DYRK3
DYRK1A,DYRK4
DYRK1A,HIPK1
DYRK1A,HIPK2
DYRK1A,HIPK3
DYRK1B,DYRK1A
DYRK1B,DYRK2
DYRK1B,DYRK3
DYRK1B,DYRK4
DYRK1B,HIPK1
DYRK1B,HIPK2
DYRK1B,HIPK3
DYRK2,DYRK1A
DYRK2,DYRK1B
DYRK2,DYRK3
DYRK2,DYRK4
DYRK2,HIPK1
DYRK2,HIPK2
DYRK2,HIPK3
DYRK3,DYRK1A
DYRK3,DYRK1B
DYRK3,DYRK2
DYRK3,DYRK4
DYRK3,HIPK1
DYRK3,HIPK2
DYRK3,HIPK3
DYRK4,DYRK1A
DYRK4,DYRK1B
DYRK4,DYRK2
DYRK4,DYRK3
DYRK4,HIPK1
DYRK4,HIPK2
DYRK4,HIPK3
DYSF,MYOF
DYSF,OTOF
E2F1,E2F2
E2F1,E2F3
E2F1,E2F4
E2F1,E2F5
E2F1,E2F6
E2F2,E2F1
E2F2,E2F3
E2F2,E2F4
E2F2,E2F5
E2F2,E2F6
E2F3,E2F1
E2F3,E2F2
E2F3,E2F4
E2F3,E2F5
E2F3,E2F6
E2F4,E2F1
E2F4,E2F2
E2F4,E2F3
E2F4,E2F5
E2F4,E2F6
E2F5,E2F1
E2F5,E2F2
E2F5,E2F3
E2F5,E2F4
E2F5,E2F6
E2F6,E2F1
E2F6,E2F2
E2F6,E2F3
E2F6,E2F4
E2F6,E2F5
EBF1,EBF2
EBF2,EBF1
EBI3,CNTFR
EBI3,IL11RA
EBI3,IL6R
ECE1,ECE2
ECE1,ECEL1
ECE1,KEL
ECE1,MME
ECE1,MMEL1
ECE1,PHEX
ECE2,ECE1
ECE2,ECEL1
ECE2,KEL
ECE2,MME
ECE2,MMEL1
ECE2,PHEX
ECEL1,ECE1
ECEL1,ECE2
ECEL1,KEL
ECEL1,MME
ECEL1,MMEL1
ECEL1,PHEX
ECH1,AUH
ECH1,ECHDC2
ECH1,ECHDC3
ECH1,ECHS1
ECH1,ECI2
ECHDC2,AUH
ECHDC2,CDYL
ECHDC2,ECH1
ECHDC2,ECHDC3
ECHDC2,ECHS1
ECHDC2,ECI2
ECHDC3,AUH
ECHDC3,CDY1
ECHDC3,CDYL
ECHDC3,ECH1
ECHDC3,ECHDC2
ECHDC3,ECHS1
ECHDC3,ECI2
ECHS1,AUH
ECHS1,CDY1
ECHS1,CDYL
ECHS1,ECH1
ECHS1,ECHDC2
ECHS1,ECHDC3
ECHS1,ECI2
ECI2,CDY1
ECI2,CDYL
ECI2,ECH1
ECI2,ECHDC2
ECI2,ECHDC3
ECI2,ECHS1
ECM2,ASPN
ECM2,BGN
ECM2,DCN
ECM2,FMOD
ECM2,KERA
ECM2,LUM
ECM2,OMD
ECM2,PODNL1
ECM2,PRELP
EDA2R,TNFRSF19
EDDM3A,EDDM3B
EDDM3B,EDDM3A
EDEM1,EDEM2
EDEM1,EDEM3
EDEM2,EDEM1
EDEM2,EDEM3
EDEM3,EDEM1
EDEM3,EDEM2
EDIL3,F5
EDIL3,F8
EDIL3,MFGE8
EDIL3,NRP1
EDIL3,NRP2
EDIL3,RS1
EDN1,EDN2
EDN1,EDN3
EDN2,EDN1
EDN2,EDN3
EDN3,EDN1
EDN3,EDN2
EDNRA,BRS3
EDNRA,EDNRB
EDNRA,GPR37
EDNRA,GPR37L1
EDNRA,GRPR
EDNRA,NMBR
EDNRB,BRS3
EDNRB,EDNRA
EDNRB,GPR37
EDNRB,GPR37L1
EDNRB,GRPR
EDNRB,NMBR
EEF1A1,EEF1A2
EEF1A2,EEF1A1
EEF1AKMT3,VCPKMT
EEF1B2,EEF1D
EEF1D,EEF1B2
EEF2KMT,FAM86B1
EFCAB2,CETN1
EFCAB2,CETN2
EFCAB2,CETN3
EFEMP1,EFEMP2
EFEMP1,FBLN1
EFEMP1,FBLN2
EFEMP1,FBLN5
EFEMP1,FBN1
EFEMP1,FBN2
EFEMP1,LTBP1
EFEMP1,LTBP2
EFEMP1,LTBP4
EFEMP2,EFEMP1
EFEMP2,FBLN1
EFEMP2,FBLN2
EFEMP2,FBLN5
EFEMP2,FBN1
EFEMP2,FBN2
EFEMP2,LTBP1
EFEMP2,LTBP2
EFEMP2,LTBP3
EFEMP2,LTBP4
EFHC1,EFHC2
EFHC2,EFHC1
EFHD1,EFHD2
EFHD2,EFHD1
EFNA1,EFNA2
EFNA1,EFNA3
EFNA1,EFNA4
EFNA1,EFNA5
EFNA2,EFNA1
EFNA2,EFNA3
EFNA2,EFNA4
EFNA2,EFNA5
EFNA3,EFNA1
EFNA3,EFNA2
EFNA3,EFNA4
EFNA3,EFNA5
EFNA4,EFNA1
EFNA4,EFNA2
EFNA4,EFNA3
EFNA4,EFNA5
EFNA5,EFNA1
EFNA5,EFNA2
EFNA5,EFNA3
EFNA5,EFNA4
EFNB1,EFNB2
EFNB1,EFNB3
EFNB2,EFNB1
EFNB2,EFNB3
EFNB3,EFNB1
EFNB3,EFNB2
EFR3A,EFR3B
EFR3B,EFR3A
EFS,CASS4
EFS,NEDD9
EGF,LRP5L
EGFR,ERBB2
EGFR,ERBB3
EGFR,ERBB4
EGFR,SYK
EGFR,TNK1
EGFR,ZAP70
EGLN1,EGLN2
EGLN1,EGLN3
EGLN2,EGLN1
EGLN2,EGLN3
EGLN3,EGLN1
EGLN3,EGLN2
EGR1,EGR2
EGR1,EGR3
EGR1,EGR4
EGR1,WT1
EGR2,EGR1
EGR2,EGR3
EGR2,EGR4
EGR2,WT1
EGR3,EGR1
EGR3,EGR2
EGR3,EGR4
EGR3,WT1
EGR4,EGR1
EGR4,EGR2
EGR4,EGR3
EGR4,WT1
EHBP1,EHBP1L1
EHBP1L1,EHBP1
EHD1,EHD2
EHD1,EHD3
EHD1,EHD4
EHD2,EHD1
EHD2,EHD3
EHD2,EHD4
EHD3,EHD1
EHD3,EHD2
EHD3,EHD4
EHD4,EHD1
EHD4,EHD2
EHD4,EHD3
EHF,ELF2
EHF,ELF3
EHF,ELF5
EHF,ETV6
EHHADH,HADH
EHHADH,HADHA
EHMT1,EHMT2
EHMT1,SUV39H1
EHMT1,SUV39H2
EHMT2,EHMT1
EHMT2,SUV39H1
EHMT2,SUV39H2
EIF1,EIF1B
EIF1AX,EIF1AY
EIF1AY,EIF1AX
EIF1B,EIF1
EIF2AK1,EIF2AK2
EIF2AK1,EIF2AK3
EIF2AK2,EIF2AK1
EIF2AK2,EIF2AK3
EIF2AK3,EIF2AK1
EIF2AK3,EIF2AK2
EIF3F,COPS6
EIF3I,STRAP
EIF4A1,EIF4A2
EIF4A1,EIF4A3
EIF4A2,EIF4A1
EIF4A2,EIF4A3
EIF4A3,EIF4A1
EIF4A3,EIF4A2
EIF4B,EIF4H
EIF4E,EIF4E2
EIF4E2,EIF4E
EIF4EBP1,EIF4EBP2
EIF4EBP2,EIF4EBP1
EIF4G1,EIF4G2
EIF4G1,EIF4G3
EIF4G2,EIF4G1
EIF4G2,EIF4G3
EIF4G3,EIF4G1
EIF4G3,EIF4G2
EIF4H,EIF4B
EIF5A,EIF5A2
EIF5A2,EIF5A
ELANE,AZU1
ELANE,PRTN3
ELAVL1,ELAVL2
ELAVL1,ELAVL3
ELAVL1,ELAVL4
ELAVL1,PABPC1
ELAVL1,PABPC3
ELAVL1,PABPC4
ELAVL1,PUF60
ELAVL1,RBMS1
ELAVL1,RBMS2
ELAVL1,RBMS3
ELAVL2,ELAVL1
ELAVL2,ELAVL3
ELAVL2,ELAVL4
ELAVL2,PABPC1
ELAVL2,PABPC3
ELAVL2,PABPC4
ELAVL2,PUF60
ELAVL2,RBMS1
ELAVL2,RBMS2
ELAVL2,RBMS3
ELAVL3,ELAVL1
ELAVL3,ELAVL2
ELAVL3,ELAVL4
ELAVL3,PABPC1
ELAVL3,PABPC3
ELAVL3,PABPC4
ELAVL3,PUF60
ELAVL3,RBMS1
ELAVL3,RBMS2
ELAVL3,RBMS3
ELAVL4,ELAVL1
ELAVL4,ELAVL2
ELAVL4,ELAVL3
ELAVL4,PABPC1
ELAVL4,PUF60
ELAVL4,RBMS1
ELAVL4,RBMS2
ELAVL4,RBMS3
ELF1,ELF2
ELF1,ELF4
ELF1,ELF5
ELF2,EHF
ELF2,ELF1
ELF2,ELF4
ELF2,ELF5
ELF2,SPDEF
ELF3,EHF
ELF3,ELF5
ELF4,ELF1
ELF4,ELF2
ELF5,EHF
ELF5,ELF1
ELF5,ELF2
ELF5,ELF3
ELF5,ETV6
ELF5,ETV7
ELF5,SPDEF
ELK1,ELK3
ELK1,ELK4
ELK1,ERF
ELK1,ETV3
ELK1,FEV
ELK3,ELK1
ELK3,ELK4
ELK3,FEV
ELK4,ELK1
ELK4,ELK3
ELK4,ERF
ELK4,ETV3
ELK4,FEV
ELL,ELL2
ELL,ELL3
ELL2,ELL
ELL2,ELL3
ELL2,OCEL1
ELL3,ELL
ELL3,ELL2
ELMO1,ELMO2
ELMO1,ELMO3
ELMO2,ELMO1
ELMO2,ELMO3
ELMO3,ELMO1
ELMO3,ELMO2
ELOA,ELOA2
ELOA2,ELOA
ELOVL1,ELOVL2
ELOVL1,ELOVL4
ELOVL1,ELOVL5
ELOVL1,ELOVL6
ELOVL2,ELOVL1
ELOVL2,ELOVL4
ELOVL2,ELOVL5
ELOVL2,ELOVL6
ELOVL4,ELOVL1
ELOVL4,ELOVL2
ELOVL4,ELOVL5
ELOVL4,ELOVL6
ELOVL5,ELOVL1
ELOVL5,ELOVL2
ELOVL5,ELOVL4
ELOVL5,ELOVL6
ELOVL6,ELOVL1
ELOVL6,ELOVL2
ELOVL6,ELOVL4
ELOVL6,ELOVL5
EMC8,EMC9
EMC9,EMC8
EMID1,EMILIN1
EMID1,EMILIN2
EMILIN1,EMID1
EMILIN1,EMILIN2
EMILIN2,EMID1
EMILIN2,EMILIN1
EML1,EML2
EML1,EML3
EML1,EML4
EML2,EML1
EML2,EML3
EML2,EML4
EML3,EML1
EML3,EML2
EML3,EML4
EML4,EML1
EML4,EML2
EML4,EML3
EMP1,EMP2
EMP1,EMP3
EMP1,PMP22
EMP2,EMP1
EMP2,EMP3
EMP2,PMP22
EMP3,EMP1
EMP3,EMP2
EMP3,PMP22
EMX1,EMX2
EMX1,NKX6-1
EMX2,EMX1
EMX2,NKX6-1
EMX2,VAX2
EN1,EN2
EN2,EN1
EN2,MNX1
ENAH,EVL
ENAH,VASP
ENC1,KLHL21
ENC1,KLHL23
ENC1,KLHL24
ENC1,KLHL25
ENC1,KLHL29
ENC1,KLHL35
ENDOG,EXOG
ENG,TGFBR3
ENO1,ENO2
ENO1,ENO3
ENO2,ENO1
ENO2,ENO3
ENO3,ENO1
ENO3,ENO2
ENOX1,ENOX2
ENOX2,ENOX1
ENPEP,ANPEP
ENPEP,ERAP1
ENPEP,ERAP2
ENPEP,LNPEP
ENPEP,NPEPPS
ENPEP,TRHDE
ENPP1,ENPP2
ENPP1,ENPP4
ENPP2,ENPP1
ENPP2,ENPP4
ENPP4,ENPP1
ENPP4,ENPP2
ENSA,ARPP19
ENTPD1,ENTPD2
ENTPD1,ENTPD3
ENTPD1,ENTPD4
ENTPD1,ENTPD7
ENTPD2,ENTPD1
ENTPD2,ENTPD3
ENTPD2,ENTPD4
ENTPD2,ENTPD7
ENTPD3,ENTPD1
ENTPD3,ENTPD2
ENTPD3,ENTPD4
ENTPD3,ENTPD7
ENTPD4,ENTPD1
ENTPD4,ENTPD2
ENTPD4,ENTPD3
ENTPD4,ENTPD7
ENTPD5,ENTPD6
ENTPD6,ENTPD5
ENTPD7,ENTPD1
ENTPD7,ENTPD2
ENTPD7,ENTPD3
ENTPD7,ENTPD4
EOLA1,EOLA2
EOLA2,EOLA1
EP300,BRD2
EP300,BRD3
EP300,CREBBP
EP400,SRCAP
EPAS1,HIF1A
EPAS1,HIF3A
EPAS1,NPAS1
EPAS1,NPAS3
EPAS1,SIM1
EPAS1,SIM2
EPB41,EPB41L1
EPB41,EPB41L2
EPB41,EPB41L3
EPB41,EPB41L4A
EPB41,EPB41L4B
EPB41,EPB41L5
EPB41L1,EPB41
EPB41L1,EPB41L2
EPB41L1,EPB41L3
EPB41L1,EPB41L4A
EPB41L1,EPB41L4B
EPB41L1,EPB41L5
EPB41L2,EPB41
EPB41L2,EPB41L1
EPB41L2,EPB41L3
EPB41L2,EPB41L4A
EPB41L2,EPB41L4B
EPB41L2,EPB41L5
EPB41L3,EPB41
EPB41L3,EPB41L1
EPB41L3,EPB41L2
EPB41L3,EPB41L4A
EPB41L3,EPB41L4B
EPB41L3,EPB41L5
EPB41L4A,EPB41
EPB41L4A,EPB41L1
EPB41L4A,EPB41L2
EPB41L4A,EPB41L3
EPB41L4A,EPB41L4B
EPB41L4A,EPB41L5
EPB41L4B,EPB41
EPB41L4B,EPB41L1
EPB41L4B,EPB41L2
EPB41L4B,EPB41L3
EPB41L4B,EPB41L4A
EPB41L4B,EPB41L5
EPB41L5,EPB41
EPB41L5,EPB41L1
EPB41L5,EPB41L2
EPB41L5,EPB41L3
EPB41L5,EPB41L4A
EPB41L5,EPB41L4B
EPB42,F13A1
EPB42,TGM1
EPB42,TGM2
EPB42,TGM3
EPB42,TGM4
EPB42,TGM5
EPCAM,TACSTD2
EPHA1,EPHA2
EPHA1,EPHA3
EPHA1,EPHA4
EPHA1,EPHA5
EPHA1,EPHA6
EPHA1,EPHA7
EPHA1,EPHB1
EPHA1,EPHB3
EPHA1,EPHB4
EPHA2,EPHA1
EPHA2,EPHA3
EPHA2,EPHA4
EPHA2,EPHA5
EPHA2,EPHA6
EPHA2,EPHA7
EPHA2,EPHB1
EPHA2,EPHB3
EPHA2,EPHB4
EPHA3,EPHA1
EPHA3,EPHA2
EPHA3,EPHA4
EPHA3,EPHA5
EPHA3,EPHA6
EPHA3,EPHA7
EPHA3,EPHB1
EPHA3,EPHB3
EPHA3,EPHB4
EPHA4,EPHA1
EPHA4,EPHA2
EPHA4,EPHA3
EPHA4,EPHA5
EPHA4,EPHA6
EPHA4,EPHA7
EPHA4,EPHB1
EPHA4,EPHB3
EPHA4,EPHB4
EPHA5,EPHA1
EPHA5,EPHA2
EPHA5,EPHA3
EPHA5,EPHA4
EPHA5,EPHA6
EPHA5,EPHA7
EPHA5,EPHB1
EPHA5,EPHB3
EPHA5,EPHB4
EPHA6,EPHA1
EPHA6,EPHA2
EPHA6,EPHA3
EPHA6,EPHA4
EPHA6,EPHA5
EPHA6,EPHA7
EPHA6,EPHB1
EPHA6,EPHB3
EPHA6,EPHB4
EPHA7,EPHA1
EPHA7,EPHA2
EPHA7,EPHA3
EPHA7,EPHA4
EPHA7,EPHA5
EPHA7,EPHA6
EPHA7,EPHB1
EPHA7,EPHB3
EPHA7,EPHB4
EPHB1,EPHA1
EPHB1,EPHA2
EPHB1,EPHA3
EPHB1,EPHA4
EPHB1,EPHA5
EPHB1,EPHA6
EPHB1,EPHA7
EPHB1,EPHB3
EPHB1,EPHB4
EPHB2,EPHB6
EPHB3,EPHA1
EPHB3,EPHA2
EPHB3,EPHA3
EPHB3,EPHA4
EPHB3,EPHA5
EPHB3,EPHA6
EPHB3,EPHA7
EPHB3,EPHB1
EPHB3,EPHB4
EPHB4,EPHA1
EPHB4,EPHA2
EPHB4,EPHA3
EPHB4,EPHA4
EPHB4,EPHA5
EPHB4,EPHA6
EPHB4,EPHA7
EPHB4,EPHB1
EPHB4,EPHB3
EPHB6,EPHB2
EPHX2,EPHX3
EPHX3,EPHX2
EPN1,CLINT1
EPN1,EPN2
EPN1,EPN3
EPN2,CLINT1
EPN2,EPN1
EPN2,EPN3
EPN3,CLINT1
EPN3,EPN1
EPN3,EPN2
EPOR,MPL
EPPIN,WFDC8
EPS15,EPS15L1
EPS15,ITSN1
EPS15,ITSN2
EPS15L1,EPS15
EPS15L1,ITSN1
EPS15L1,ITSN2
EPS8,EPS8L1
EPS8,EPS8L2
EPS8,EPS8L3
EPS8L1,EPS8
EPS8L1,EPS8L2
EPS8L1,EPS8L3
EPS8L2,EPS8
EPS8L2,EPS8L1
EPS8L2,EPS8L3
EPS8L3,EPS8
EPS8L3,EPS8L1
EPS8L3,EPS8L2
EPX,LPO
EPX,MPO
EPX,PXDN
EPX,TPO
EPYC,OGN
ERAP1,ANPEP
ERAP1,ENPEP
ERAP1,ERAP2
ERAP1,LNPEP
ERAP1,NPEPPS
ERAP1,TRHDE
ERAP2,ANPEP
ERAP2,ENPEP
ERAP2,ERAP1
ERAP2,LNPEP
ERAP2,NPEPPS
ERAP2,TRHDE
ERBB2,EGFR
ERBB2,ERBB3
ERBB2,ERBB4
ERBB2,SYK
ERBB2,ZAP70
ERBB3,EGFR
ERBB3,ERBB2
ERBB3,ERBB4
ERBB3,SYK
ERBB3,ZAP70
ERBB4,EGFR
ERBB4,ERBB2
ERBB4,ERBB3
ERBB4,PTK2B
ERBB4,SYK
ERBB4,TNK1
ERBB4,ZAP70
ERBIN,LRRC1
ERBIN,LRRC2
ERBIN,LRRC40
ERBIN,SCRIB
ERBIN,SHOC2
ERC1,ERC2
ERC2,ERC1
ERF,ELK1
ERF,ELK4
ERF,ETV3
ERF,FEV
ERG,ETS1
ERG,ETS2
ERG,ETV2
ERG,FEV
ERG,FLI1
ERG,GABPA
ERGIC1,ERGIC2
ERGIC1,ERGIC3
ERGIC2,ERGIC1
ERGIC2,ERGIC3
ERGIC3,ERGIC1
ERGIC3,ERGIC2
ERI2,ERI3
ERI3,ERI2
ERLIN1,ERLIN2
ERLIN2,ERLIN1
ERMAP,BTN1A1
ERMAP,BTN2A1
ERMAP,BTN2A2
ERMAP,BTN3A1
ERMAP,BTN3A2
ERMAP,BTN3A3
ERMAP,BTNL3
ERMAP,BTNL8
ERN1,ERN2
ERN2,ERN1
ERO1A,ERO1B
ERO1B,ERO1A
ESR1,AR
ESR1,ESR2
ESR1,ESRRA
ESR1,ESRRB
ESR1,ESRRG
ESR1,NR3C1
ESR1,NR3C2
ESR1,NR4A2
ESR1,PGR
ESR2,AR
ESR2,ESR1
ESR2,ESRRA
ESR2,ESRRB
ESR2,ESRRG
ESR2,NR3C1
ESR2,NR3C2
ESR2,NR4A1
ESR2,NR4A2
ESR2,NR4A3
ESR2,PGR
ESRP1,ESRP2
ESRP1,GRSF1
ESRP1,HNRNPF
ESRP1,HNRNPH1
ESRP1,HNRNPH2
ESRP1,HNRNPH3
ESRP2,ESRP1
ESRP2,GRSF1
ESRP2,HNRNPF
ESRP2,HNRNPH1
ESRP2,HNRNPH2
ESRP2,HNRNPH3
ESRRA,AR
ESRRA,ESR1
ESRRA,ESR2
ESRRA,ESRRB
ESRRA,ESRRG
ESRRA,NR3C1
ESRRA,NR3C2
ESRRA,NR4A1
ESRRA,NR4A2
ESRRA,NR4A3
ESRRA,PGR
ESRRB,AR
ESRRB,ESR1
ESRRB,ESR2
ESRRB,ESRRA
ESRRB,ESRRG
ESRRB,NR3C1
ESRRB,NR3C2
ESRRB,NR4A1
ESRRB,NR4A2
ESRRB,NR4A3
ESRRB,PGR
ESRRG,AR
ESRRG,ESR1
ESRRG,ESR2
ESRRG,ESRRA
ESRRG,ESRRB
ESRRG,NR3C1
ESRRG,NR3C2
ESRRG,NR4A1
ESRRG,NR4A2
ESRRG,NR4A3
ESRRG,PGR
ETHE1,HAGH
ETNK1,CHKA
ETNK1,CHKB
ETNK1,ETNK2
ETNK2,CHKA
ETNK2,CHKB
ETNK2,ETNK1
ETS1,ERG
ETS1,ETS2
ETS1,ETV1
ETS1,ETV2
ETS1,ETV5
ETS1,FEV
ETS1,FLI1
ETS1,GABPA
ETS2,ERG
ETS2,ETS1
ETS2,ETV1
ETS2,ETV2
ETS2,ETV5
ETS2,FEV
ETS2,FLI1
ETS2,GABPA
ETV1,ETS1
ETV1,ETS2
ETV1,ETV4
ETV1,ETV5
ETV1,FEV
ETV1,FLI1
ETV2,ERG
ETV2,ETS1
ETV2,ETS2
ETV2,FEV
ETV3,ELK1
ETV3,ELK4
ETV3,ERF
ETV3,FEV
ETV4,ETV1
ETV4,ETV5
ETV4,FEV
ETV5,ETS1
ETV5,ETS2
ETV5,ETV1
ETV5,ETV4
ETV5,FEV
ETV5,FLI1
ETV6,EHF
ETV6,ELF5
ETV6,ETV7
ETV6,SPDEF
ETV7,ELF5
ETV7,ETV6
ETV7,SPDEF
EVI5,RABGAP1
EVL,ENAH
EVL,VASP
EVPL,PLEC
EVPL,PPL
EVX1,MEOX1
EWSR1,FUS
EWSR1,TAF15
EXOC1,STXBP6
EXOC3,TNFAIP2
EXOC6,EXOC6B
EXOC6B,EXOC6
EXOG,ENDOG
EXOSC7,EXOSC8
EXOSC7,EXOSC9
EXOSC8,EXOSC7
EXOSC8,EXOSC9
EXOSC9,EXOSC7
EXOSC9,EXOSC8
EXT1,EXT2
EXT1,EXTL1
EXT1,EXTL2
EXT1,EXTL3
EXT2,EXT1
EXT2,EXTL1
EXT2,EXTL2
EXT2,EXTL3
EXTL1,EXT1
EXTL1,EXT2
EXTL1,EXTL2
EXTL1,EXTL3
EXTL2,EXT1
EXTL2,EXT2
EXTL2,EXTL1
EXTL2,EXTL3
EXTL3,EXT1
EXTL3,EXT2
EXTL3,EXTL1
EXTL3,EXTL2
EYA1,EYA2
EYA1,EYA3
EYA1,EYA4
EYA2,EYA1
EYA2,EYA3
EYA2,EYA4
EYA3,EYA1
EYA3,EYA2
EYA3,EYA4
EYA4,EYA1
EYA4,EYA2
EYA4,EYA3
EZH1,EZH2
EZH1,KMT2A
EZH2,EZH1
EZH2,KMT2A
EZH2,SETD1B
EZR,FARP1
EZR,FARP2
EZR,MSN
EZR,MYLIP
EZR,NF2
EZR,RDX
F10,C1R
F10,C1RL
F10,C1S
F10,F7
F10,F9
F10,HP
F10,HPR
F10,MASP1
F10,MASP2
F10,PROC
F10,PROZ
F11,CORIN
F11,HPN
F11,KLKB1
F11,ST14
F11,TMPRSS15
F11,TMPRSS2
F11,TMPRSS3
F11,TMPRSS4
F11,TMPRSS5
F11,TMPRSS6
F11R,JAM2
F11R,JAM3
F12,F2
F12,HABP2
F12,HGF
F12,HGFAC
F12,LPA
F12,MST1
F12,PLAT
F12,PLAU
F12,PLG
F13A1,EPB42
F13A1,TGM1
F13A1,TGM2
F13A1,TGM3
F13A1,TGM4
F13A1,TGM5
F13B,APOH
F13B,CFH
F13B,CFHR2
F13B,CFHR4
F13B,CFHR5
F2,F12
F2,HABP2
F2,HGF
F2,HGFAC
F2,LPA
F2,MST1
F2,PLAT
F2,PLAU
F2,PLG
F2R,F2RL1
F2R,F2RL2
F2R,F2RL3
F2R,FFAR2
F2R,FFAR3
F2R,GPR132
F2R,GPR4
F2R,GPR65
F2R,GPR68
F2R,P2RY8
F2RL1,F2R
F2RL1,F2RL2
F2RL1,F2RL3
F2RL1,FFAR2
F2RL1,FFAR3
F2RL1,GPR132
F2RL1,GPR4
F2RL1,GPR65
F2RL1,GPR68
F2RL1,P2RY8
F2RL2,F2R
F2RL2,F2RL1
F2RL2,F2RL3
F2RL2,FFAR2
F2RL2,GPR132
F2RL2,GPR4
F2RL2,GPR65
F2RL2,GPR68
F2RL2,P2RY8
F2RL3,F2R
F2RL3,F2RL1
F2RL3,F2RL2
F2RL3,FFAR2
F2RL3,FFAR3
F2RL3,GPR4
F2RL3,GPR65
F2RL3,GPR68
F2RL3,P2RY8
F5,CP
F5,EDIL3
F5,F8
F5,HEPH
F5,MFGE8
F5,RS1
F7,C1R
F7,C1S
F7,F10
F7,F9
F7,HP
F7,HPR
F7,MASP1
F7,MASP2
F7,PROC
F7,PROZ
F8,CP
F8,EDIL3
F8,F5
F8,HEPH
F8,MFGE8
F8,RS1
F9,C1R
F9,C1RL
F9,C1S
F9,F10
F9,F7
F9,HPR
F9,MASP1
F9,MASP2
F9,PROC
F9,PROZ
FABP1,FABP6
FABP3,CRABP1
FABP3,CRABP2
FABP3,FABP4
FABP3,FABP5
FABP3,FABP7
FABP3,PMP2
FABP3,RBP1
FABP4,CRABP1
FABP4,CRABP2
FABP4,FABP3
FABP4,FABP5
FABP4,FABP7
FABP4,PMP2
FABP4,RBP1
FABP5,CRABP1
FABP5,CRABP2
FABP5,FABP3
FABP5,FABP4
FABP5,FABP7
FABP5,PMP2
FABP5,RBP1
FABP6,FABP1
FABP7,CRABP1
FABP7,CRABP2
FABP7,FABP3
FABP7,FABP4
FABP7,FABP5
FABP7,PMP2
FABP7,RBP1
FADS1,FADS2
FADS1,FADS3
FADS2,FADS1
FADS2,FADS3
FADS3,FADS1
FADS3,FADS2
FAF1,FAF2
FAF2,FAF1
FAIM2,GRINA
FAIM2,TMBIM1
FAIM2,TMBIM4
FAM110B,FAM110D
FAM110D,FAM110B
FAM114A1,FAM114A2
FAM114A2,FAM114A1
FAM120A,FAM120C
FAM120C,FAM120A
FAM131A,FAM131B
FAM131B,FAM131A
FAM13A,FAM13B
FAM13A,FAM13C
FAM13B,FAM13A
FAM13B,FAM13C
FAM13C,FAM13A
FAM13C,FAM13B
FAM149A,FAM149B1
FAM149B1,FAM149A
FAM168A,FAM168B
FAM168B,FAM168A
FAM189A1,FAM189A2
FAM189A1,FAM189B
FAM189A2,FAM189A1
FAM189A2,FAM189B
FAM189B,FAM189A1
FAM189B,FAM189A2
FAM193A,FAM193B
FAM193B,FAM193A
FAM3A,FAM3C
FAM3C,FAM3A
FAM50A,FAM50B
FAM50B,FAM50A
FAM53B,FAM53C
FAM53C,FAM53B
FAM86B1,EEF2KMT
FAP,DPP4
FAP,DPP6
FAP,DPP8
FARP1,EZR
FARP1,FARP2
FARP1,MSN
FARP1,MYLIP
FARP1,NF2
FARP1,RDX
FARP2,EZR
FARP2,FARP1
FARP2,MSN
FARP2,MYLIP
FARP2,NF2
FARP2,RDX
FASLG,LTA
FASLG,TNF
FASLG,TNFSF14
FASLG,TNFSF15
FASTKD1,FASTKD3
FASTKD3,FASTKD1
FAT1,CELSR1
FAT1,CELSR2
FAT1,DCHS1
FAT1,DCHS2
FAT1,FAT2
FAT1,FAT4
FAT2,DCHS1
FAT2,DCHS2
FAT2,FAT1
FAT2,FAT4
FAT4,DCHS1
FAT4,DCHS2
FAT4,FAT1
FAT4,FAT2
FAXDC2,MSMO1
FBLN1,EFEMP1
FBLN1,EFEMP2
FBLN1,FBLN2
FBLN1,FBLN5
FBLN1,FBN1
FBLN1,FBN2
FBLN1,LTBP1
FBLN1,LTBP2
FBLN1,LTBP3
FBLN1,LTBP4
FBLN2,EFEMP1
FBLN2,EFEMP2
FBLN2,FBLN1
FBLN2,FBLN5
FBLN2,FBN1
FBLN2,FBN2
FBLN2,LTBP1
FBLN2,LTBP2
FBLN2,LTBP4
FBLN5,EFEMP1
FBLN5,EFEMP2
